dataproviderid,occurrenceid,measurementid,measurementtype,measurementvalue,measurementaccuracy,measurementunit,measurementdetermineddate,measurementdeterminedby,measurementmethod,measurementremarks
1078,OBSVLFR_HistoricalPointB_JBRG-12305,17961,abundance,1,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-18834,20687,abundance,28.5,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-17341,20280,abundance,0.95,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-2323,17126,abundance,49,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-452,16368,abundance,2,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-2791,17516,abundance,47,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-2793,17518,abundance,25.8333,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-15815,19857,abundance,1.26667,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-2325,17128,abundance,19.5,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-18838,20691,abundance,46.25,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-21302,22147,abundance,2.9,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-21303,22148,abundance,0.3,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-12308,17962,abundance,3.5,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-10099,19164,abundance,2.28,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-20484,21615,abundance,0.5,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-18840,20693,abundance,11.8,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-2326,17129,abundance,5.1,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-19668,21171,abundance,1.4,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-17347,20283,abundance,0.76,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-15817,19859,abundance,6.08,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-11840,17717,abundance,0.5,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-11856,17731,abundance,0.5,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-2794,17519,abundance,5,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-13244,15146,abundance,0.3,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-15818,19860,abundance,5.42857,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-18841,20694,abundance,12.6,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-11329,19376,abundance,1.08571,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-10100,19165,abundance,4.34286,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-10101,19166,abundance,5.32,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-20485,21616,abundance,1,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-12309,17963,abundance,11.8,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-18842,20695,abundance,5,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-19669,21172,abundance,4.5,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-14649,15176,abundance,0.3,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-2327,17130,abundance,2.9,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-15819,19861,abundance,2.28,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-11857,17732,abundance,7,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-11841,17718,abundance,7,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-2795,17520,abundance,2.2,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-13245,15147,abundance,0.3,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-13713,15441,abundance,1,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-15816,19858,abundance,8.55,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-18839,20692,abundance,10.25,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-10098,19163,abundance,2.85,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-10103,19168,abundance,11.4,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-20486,21617,abundance,2,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-12310,17964,abundance,34,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-21305,22149,abundance,1,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-18844,20697,abundance,0.666667,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-2328,17131,abundance,18,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-19670,21173,abundance,32,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-11842,17719,abundance,28,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-11858,17733,abundance,28,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-14182,16065,abundance,14,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-2796,17521,abundance,18,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-13714,15642,abundance,2,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-1860,16746,abundance,2,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-13246,15908,abundance,6,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-13715,15709,abundance,2.66667,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-2797,17522,abundance,9,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-14183,15710,abundance,2.66667,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-11859,17734,abundance,20.3333,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-21337,22166,abundance,8.8,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-11843,17720,abundance,20.3333,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-15822,19863,abundance,5.06667,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-19671,21174,abundance,15,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-1393,16584,abundance,1.66667,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-12779,15407,abundance,1,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-2329,17132,abundance,3.66667,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-21306,22150,abundance,9,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-12311,17965,abundance,19.6667,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-10104,19169,abundance,7.6,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-10102,19167,abundance,5.32,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-18843,20696,abundance,11,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-15820,19862,abundance,3.04,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-11844,17721,abundance,12.3333,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-11860,17735,abundance,12.3333,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-14184,15584,abundance,1.66667,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-2798,17523,abundance,12.3333,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-1862,16747,abundance,5.33333,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-13248,15870,abundance,5.33333,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-18845,20698,abundance,1,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-11334,19377,abundance,5.06667,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-10105,19170,abundance,5.06667,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-20488,21618,abundance,1.66667,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-12312,17966,abundance,16,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-21307,22151,abundance,0.3,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-2330,17133,abundance,7,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-12780,15577,abundance,1.66667,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-14652,15947,abundance,7,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-19672,21175,abundance,7,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-11335,19378,abundance,1.52,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-18846,20699,abundance,0.6,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-11336,19379,abundance,1.52,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-21308,22152,abundance,0.5,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-12313,17967,abundance,1.9,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-20489,21619,abundance,0.3,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-10107,19171,abundance,0.76,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-19673,21176,abundance,3.8,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-1395,16585,abundance,2.2,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-2331,17134,abundance,3.8,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-13249,15422,abundance,1,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-1863,16748,abundance,1.9,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-13717,15609,abundance,1.9,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-2799,17524,abundance,3.5,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-14185,15613,abundance,1.9,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-11861,17736,abundance,1.3,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-11845,17722,abundance,1.3,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-7651,18731,abundance,0.844444,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-10108,19172,abundance,1.68889,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-20491,21620,abundance,1.3,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-12315,17969,abundance,26.2,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-2333,17136,abundance,14.7,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-12783,15304,abundance,0.6,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-1397,16586,abundance,0.6,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-19675,21178,abundance,0.6,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-14655,15335,abundance,0.6,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-13719,15318,abundance,0.6,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-1865,16750,abundance,1.9,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-11863,17738,abundance,14.1,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-11847,17724,abundance,14.1,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-15829,19864,abundance,3.04,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-2801,17526,abundance,15.4,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-10112,19173,abundance,0.95,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-12314,17968,abundance,1.25,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-14654,15361,abundance,0.75,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-19674,21177,abundance,1,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-2332,17135,abundance,5,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-2800,17525,abundance,5.5,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-11862,17737,abundance,0.5,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-11846,17723,abundance,0.5,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966HydrCten
1078,OBSVLFR_HistoricalPointB_JBRG-14186,15591,abundance,1.75,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-1864,16749,abundance,1.75,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Cope
1078,OBSVLFR_HistoricalPointB_JBRG-13718,15101,abundance,0.25,,"Abundance is a weekly average, expressed in individus/10m^3.",,,,1966Chae
1078,OBSVLFR_HistoricalPointB_JBRG-19682,21185,abundance,0.2,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-20499,21625,abundance,0.2,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-21317,22157,abundance,0.4,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
1078,OBSVLFR_HistoricalPointB_JBRG-15844,19869,abundance,0.76,,"Abundance is a weekly average, expressed in individus/10m^3",,,,1966Siph
